name,time,mean_Bytes,mean_Data,mean_GoodPut,mean_Interest,mean_Throughput,mean_Time
sandie-sc19,2019-11-20T03:59:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T03:59:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T03:59:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T03:59:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T03:59:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:00:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:00:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:00:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:00:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:00:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:00:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:01:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:01:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:01:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:01:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:01:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:01:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:02:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:02:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:02:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:02:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:02:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:02:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:03:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:03:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:03:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:03:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:03:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:03:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:04:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:04:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:04:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:04:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:04:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:04:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:05:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:05:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:05:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:05:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:05:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:05:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:06:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:06:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:06:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:06:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:06:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:06:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:07:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:07:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:07:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:07:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:07:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:07:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:08:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:08:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:08:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:08:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:08:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:08:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:09:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:09:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:09:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:09:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:09:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:09:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:10:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:10:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:10:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:10:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:10:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:10:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:11:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:11:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:11:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:11:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:11:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:11:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:12:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:12:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:12:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:12:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:12:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:12:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:13:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:13:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:13:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:13:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:13:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:13:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:14:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:14:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:14:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:14:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:14:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:14:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:15:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:15:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:15:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:15:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:15:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:15:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:16:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:16:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:16:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:16:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:16:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:16:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:17:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:17:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:17:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:17:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:17:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:17:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:18:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:18:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:18:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:18:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:18:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:18:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:19:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:19:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:19:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:19:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:19:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:19:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:20:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:20:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:20:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:20:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:20:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:20:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:21:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:21:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:21:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:21:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:21:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:21:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:22:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:22:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:22:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:22:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:22:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:22:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:23:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:23:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:23:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:23:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:23:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:23:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:24:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:24:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:24:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:24:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:24:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:24:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:25:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:25:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:25:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:25:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:25:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:25:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:26:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:26:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:26:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:26:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:26:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:26:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:27:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:27:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:27:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:27:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:27:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:27:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:28:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:28:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:28:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:28:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:28:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:28:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:29:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:29:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:29:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:29:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:29:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:29:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:30:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:30:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:30:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:30:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:30:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:30:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:31:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:31:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:31:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:31:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:31:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:31:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:32:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:32:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:32:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:32:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:32:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:32:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:33:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:33:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:33:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:33:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:33:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:33:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:34:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:34:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:34:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:34:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:34:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:34:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:35:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:35:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:35:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:35:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:35:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:35:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:36:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:36:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:36:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:36:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:36:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:36:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:37:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:37:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:37:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:37:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:37:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:37:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:38:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:38:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:38:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:38:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:38:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:38:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:39:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:39:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:39:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:39:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:39:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:39:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:40:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:40:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:40:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:40:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:40:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:40:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:41:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:41:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:41:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:41:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:41:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:41:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:42:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:42:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:42:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:42:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:42:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:42:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:43:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:43:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:43:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:43:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:43:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:43:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:44:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:44:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:44:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:44:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:44:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:44:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:45:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:45:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:45:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:45:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:45:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:45:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:46:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:46:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:46:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:46:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:46:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:46:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:47:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:47:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:47:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:47:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:47:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:47:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:48:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:48:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:48:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:48:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:48:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:48:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:49:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:49:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:49:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:49:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:49:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:49:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:50:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:50:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:50:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:50:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:50:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:50:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:51:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:51:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:51:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:51:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:51:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:51:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:52:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:52:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:52:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:52:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:52:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:52:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:53:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:53:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:53:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:53:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:53:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:53:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:54:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:54:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:54:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:54:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:54:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:54:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:55:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:55:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:55:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:55:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:55:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:55:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:56:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:56:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:56:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:56:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:56:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:56:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:57:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:57:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:57:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:57:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:57:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:57:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:58:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:58:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:58:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:58:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:58:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:58:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:59:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:59:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:59:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:59:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:59:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T04:59:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T05:00:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T05:00:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T05:00:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T05:00:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T05:00:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T05:00:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T05:01:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T05:01:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T05:01:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T05:01:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T05:01:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T05:01:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T05:02:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T05:02:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T05:02:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T05:02:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T05:02:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T05:02:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T05:03:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T05:03:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T05:03:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T05:03:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T05:03:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T05:03:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T05:04:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T05:04:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T05:04:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T05:04:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T05:04:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T05:04:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T05:05:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T05:05:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T05:05:20Z,0,0,0,0,0,0
